track_name,pos,album_name,artist_name,duration_ms,playlist_name,playlist_pid,playlist_num_tracks,playlist_num_albums,playlist_num_artists,playlist_num_followers,playlist_collaborative,harmony_degree,tonic,mode,tempo,mfcc_shape,spectral_contrast_mean,spectral_contrast_var,spectral_centroid_mean,spectral_centroid_var,spectral_flatness_mean,spectral_flatness_var
Ram Teri Ganga Maili,21,Ram Teri Ganga Maili (Original Motion Picture Soundtrack),Suresh Wadkar,355506,Emotions,2,24,13,5,1,false,4.490205041138827,D,minor,161.4990234375,"(13, 15314)",25.272680446941365,14.600308555489544,2152.223250810921,508.89667836164017,0.018560432,0.10460448
Yaara O Yaara,22,Ram Teri Ganga Maili (Original Motion Picture Soundtrack),Lata Mangeshkar,298666,Emotions,2,24,13,5,1,false,3.9178082191780823,A,minor,172.265625,"(13, 12921)",23.215002676024863,10.976852950782591,3109.282526777879,903.5041323642185,0.04568976,0.1020032
"Dikhai Diye Yun - From ""Bazaar""",23,50 Shades of Lata Mangeshkar,Lata Mangeshkar,260106,Emotions,2,24,13,5,1,false,,,,,,,,,,,
To Be Alone With You,0,Seven Swans,Sufjan Stevens,168040,Exhale,45,20,17,15,1,false,2.582678251275686,C,minor,143.5546875,"(13, 7251)",23.471915118101037,9.84291452626111,932.4162892529228,477.40337739308376,0.004444188,0.05981517
No Shade in the Shadow of The Cross,1,Carrie & Lowell,Sufjan Stevens,158162,Exhale,45,20,17,15,1,false,2.667441522591893,F#,major,161.4990234375,"(13, 6883)",21.985898806272264,10.769247091155325,1580.3919193235386,720.2186282980214,0.021616643,0.114744276
All Of Me Wants All Of You,2,Carrie & Lowell,Sufjan Stevens,221044,Exhale,45,20,17,15,1,false,2.8445051481403656,B,minor,143.5546875,"(13, 9518)",24.395323383333224,11.263570925010985,1220.4661592563978,644.2104468884471,0.003906639,0.01681163
The Dress Looks Nice on You,3,Seven Swans,Sufjan Stevens,152480,Exhale,45,20,17,15,1,false,2.5534495830174375,D#,major,129.19921875,"(13, 6595)",24.12668610444634,10.036479739604781,1156.896084568239,808.5584657282103,0.004671631,0.041955702
Open,4,Woman,Rhye,217053,Exhale,45,20,17,15,1,false,4.200781589231437,C,major,92.28515625,"(13, 11515)",23.948949825598522,10.963087043508175,1574.6434507190802,665.4294868638594,0.019719288,0.114003286
Flightless Bird/American Mouth,5,The Shepherd's Dog,Iron & Wine,242226,Exhale,45,20,17,15,1,false,,,,,,,,,,,
Naked As We Came,6,Our Endless Numbered Days,Iron & Wine,152626,Exhale,45,20,17,15,1,false,2.0061637804520105,E,major,86.1328125,"(13, 6814)",26.423606679056746,10.187164638584873,1115.6836541651087,920.0415914247765,0.0022903394,0.014622629
Pillow Talk,7,Pillow Talk,Wild Child,258200,Exhale,45,20,17,15,1,false,3.1164765189705492,A#,major,75.99954044117646,"(13, 11307)",23.413194890634916,10.293262546738658,1380.597189372225,731.9476494555989,0.029839918,0.15445335
Moon Woman 2,8,Ash Wednesday,Elvis Perkins,265146,Exhale,45,20,17,15,1,false,3.142656975216744,A,major,135.99917763157896,"(13, 11419)",23.81824078153101,11.13925792270132,2285.2412782854094,906.6012303969003,0.015768196,0.02977904
"No Me, No You, No More",9,If I Was (Deluxe Version),The Staves,166626,Exhale,45,20,17,15,1,false,2.3416469276856624,D,major,112.34714673913044,"(13, 7177)",26.365327754157626,10.145133519468903,1502.81341379514,740.2384046546763,0.002382343,0.018340092
Talk Is Cheap,10,Built On Glass,Chet Faker,218553,Exhale,45,20,17,15,1,false,6.256149279050042,C,minor,69.83741554054055,"(13, 9432)",23.579853833236154,11.358690158066088,1599.1790622476076,914.0823106085767,0.010643812,0.054174054
Tidal Wave,11,Tidal Wave,Snowmine,236801,Exhale,45,20,17,15,1,false,3.5414930240985685,A,minor,143.5546875,"(13, 11038)",23.106568774720277,11.880087630065985,1783.9098444646174,668.8916601598212,0.010045133,0.040514313
Sexual Healing - Live,12,Live From Mars,Ben Harper,314333,Exhale,45,20,17,15,1,false,5.339144566743001,A,minor,83.35433467741936,"(13, 13537)",22.796286527222147,11.242915675859843,2247.795736764277,848.6021605454122,0.013630741,0.019503858
Each Coming Night,13,Our Endless Numbered Days,Iron & Wine,207720,Exhale,45,20,17,15,1,false,3.1518144490067694,A,major,161.4990234375,"(13, 9011)",24.294896611011847,10.810487454525141,1516.584844871502,796.197821435706,0.014073073,0.09397782
Saved,14,American Teen,Khalid,206533,Exhale,45,20,17,15,1,false,3.9727717270504557,G#,major,161.4990234375,"(13, 8998)",23.684937093037156,11.349998108258768,2024.117413789154,1224.034632932748,0.024743328,0.0734147
Latika's Theme,15,Slumdog Millionaire - Music From The Motion Picture,A.R. Rahman,189373,Exhale,45,20,17,15,1,false,5.4509238325407345,C,major,95.703125,"(13, 12827)",20.52081209436793,10.17677076697905,792.378085065928,754.5362618261988,0.36700723,0.4806064
No One's Gonna Love You - Live from Spotify Sweden,16,Spotify Sessions,Band of Horses,239080,Exhale,45,20,17,15,1,false,2.371683093252464,F,minor,135.99917763157896,"(13, 10552)",26.237927369216628,10.756359526841237,1357.1318701065015,813.0793136348417,0.040685423,0.18332215
Kiss Me,17,+,Ed Sheeran,280853,Exhale,45,20,17,15,1,false,3.2637371800216792,D,major,151.99908088235293,"(13, 11993)",22.126832778184355,11.123989676245634,1377.6369205778503,933.1130120451394,0.0077470075,0.04123532
Cherry Wine - Live,18,Hozier,Hozier,240147,Exhale,45,20,17,15,1,false,2.2064166988790106,C#,major,129.19921875,"(13, 10348)",25.02227746509531,11.275978175889811,1095.9767024199375,755.8294891091745,0.0033720369,0.015788173
Home Again,19,Home Again,Michael Kiwanuka,209919,Exhale,45,20,17,15,1,false,2.614716781365802,G,major,86.1328125,"(13, 9445)",24.745223372771708,11.40858647003327,1462.7012178711925,655.9683364648357,0.04609042,0.20001493
Last Friday Night (T.G.I.F.),0,Teenage Dream,Katy Perry,230527,Fun,44,12,11,10,1,false,4.371978127398312,C#,major,129.19921875,"(13, 20848)",22.40634325410929,12.267764150690232,2428.3054589767976,937.3546751344156,0.026093466,0.04179294
Friday (Glee Cast Version),1,"Glee: The Music, The Complete Season Two",Glee Cast,212186,Fun,44,12,11,10,1,false,5.936645147171463,C,major,117.45383522727273,"(13, 9139)",21.333926311335976,11.61064363058244,3198.726640569057,864.8534294037066,0.06546402,0.07736896
Marry You,2,Doo-Wops & Hooligans,Bruno Mars,230120,Fun,44,12,11,10,1,false,3.1139356814701378,F,major,143.5546875,"(13, 9795)",22.590596355676055,11.752383040715785,1694.277640891001,696.8570352237947,0.007225977,0.011500913
Cheers (Drink To That),3,Loud,Rihanna,261746,Fun,44,12,11,10,1,false,5.15505284015852,A,major,161.4990234375,"(13, 12112)",21.181335844901362,11.682821484141698,2558.3332831677026,701.0081225614495,0.06363819,0.16055007
Hot N Cold,4,One Of The Boys,Katy Perry,220226,Fun,44,12,11,10,1,false,5.434568711052804,A,minor,129.19921875,"(13, 12196)",20.94161468228248,11.57790183073094,2774.191645316771,990.0488350201731,0.039656088,0.04105302
Single Ladies (Put a Ring on It),5,I AM...SASHA FIERCE - Platinum Edition,Beyoncé,192586,Fun,44,12,11,10,1,false,6.379490150637312,C#,minor,95.703125,"(13, 8630)",21.67925060137341,11.19810188180003,2957.0587321430776,743.6419110665897,0.05521468,0.09358922
Promiscuous,6,Loose,Nelly Furtado,242293,Fun,44,12,11,10,1,false,6.837049086211846,F,minor,112.34714673913044,"(13, 10451)",20.995779441561535,11.595072350310662,2419.559791850196,1040.9995911954575,0.034026146,0.068757154
The Lazy Song,7,Doo-Wops & Hooligans,Bruno Mars,190213,Fun,44,12,11,10,1,false,5.137058205995568,G#,minor,172.265625,"(13, 8573)",22.698223138472557,11.770041301373007,2354.7964403109663,919.1083312784084,0.031407874,0.10360358
I'm Yours,8,We Sing. We Dance. We Steal Things.,Jason Mraz,242186,Fun,44,12,11,10,1,false,3.3389865996649917,B,major,151.99908088235293,"(13, 9552)",23.137563309675542,11.538742389942868,1924.6600728826809,1019.923528391425,0.021913897,0.09791624
Baby,9,My Worlds,Justin Bieber,213973,Fun,44,12,11,10,1,false,6.494912020351919,D#,major,129.19921875,"(13, 9434)",22.51601039747219,11.086378369395527,2329.130959678893,803.6580053241307,0.04328998,0.15241015
Ninja Rap,10,The Best Of Vanilla Ice,Vanilla Ice,226840,Fun,44,12,11,10,1,false,4.856447688564477,C#,major,117.45383522727273,"(13, 11508)",20.33180204333788,11.768311546367677,2857.800807777622,1018.2618670422864,0.052969225,0.10416188
Good Time,11,The Midsummer Station,Owl City,205933,Fun,44,12,11,10,1,false,7.699485343477288,D#,major,129.19921875,"(13, 8938)",22.1636881702322,11.098156167809853,2608.30488703393,903.9650080539095,0.061927576,0.16398327
"Me, Myself & I",0,When It's Dark Out,G-Eazy,251466,Fun!,23,25,23,19,1,false,3.428942461374534,C,minor,112.34714673913044,"(13, 15016)",22.443682087120155,11.228638222552853,2195.686824268571,891.7582633727901,0.023931362,0.09294632
Work,1,ANTI,Rihanna,219320,Fun!,23,25,23,19,1,false,3.20751725901304,C#,minor,184.5703125,"(13, 19555)",23.284926623960043,11.1986445984987,1972.1252030496119,1156.3384753771231,0.048859473,0.1932658
Work from Home,2,7/27,Fifth Harmony,214480,Fun!,23,25,23,19,1,false,3.365143038108308,G#,major,103.359375,"(13, 9473)",22.301526997821146,11.503775117777513,2342.268569959992,1020.3858358841286,0.03675746,0.12192977
Never Forget You,3,So Good,Zara Larsson,213427,Fun!,23,25,23,19,1,false,3.8023144605967865,G,major,143.5546875,"(13, 10456)",21.859849452750314,10.9381746482425,2525.998923738933,976.483826081457,0.03487615,0.105890036
PILLOWTALK,4,Mind Of Mine (Deluxe Edition),ZAYN,202746,Fun!,23,25,23,19,1,false,3.530231512699483,B,major,123.046875,"(13, 8898)",22.72220591184805,11.159171395540172,2203.3108130718556,1020.4250194524918,0.034561977,0.120474316
Roses,5,The Chainsmokers- Japan Special Edition,The Chainsmokers,225800,Fun!,23,25,23,19,1,false,6.070350241545894,E,major,99.38401442307692,"(13, 9936)",22.418336083063075,11.687515370789217,2336.8757839139635,945.2671717123666,0.050438456,0.14935581
Tum Tak,6,Raanjhanaa (Original Motion Picture Soundtrack),A.R. Rahman,304466,Fun!,23,25,23,19,1,false,3.8461832644944165,D,major,117.45383522727273,"(13, 13074)",24.384816661912808,11.742583822885706,1799.1946218650364,680.8968259906868,0.007909769,0.022707932
All About You,7,Breathe In. Breathe Out.,Hilary Duff,162053,Fun!,23,25,23,19,1,false,6.708180535966149,D#,minor,161.4990234375,"(13, 7090)",22.232892467480724,11.346392351209342,2912.398280843,782.885474789508,0.05727085,0.13911356
Dessert - Remix,8,Dessert,Dawin,211240,Fun!,23,25,23,19,1,false,4.883051220048363,D#,minor,95.703125,"(13, 9098)",22.604915772524254,11.781771673601904,2809.2130880536897,1008.5662163028396,0.045770627,0.111046284
Lay It All On Me (feat. Ed Sheeran),9,x,Rudimental,242440,Fun!,23,25,23,19,1,false,5.42342180774749,F#,major,123.046875,"(13, 11152)",21.48434246930497,11.702473612072087,2037.5667135525082,902.3005974336011,0.06699644,0.21787268
Worth It,10,Reflection,Fifth Harmony,224573,Fun!,23,25,23,19,1,false,4.1086080396817195,C,minor,99.38401442307692,"(13, 9677)",22.97982802727343,11.444177489755546,2870.5212161833183,1155.0015807102789,0.0527855,0.101436295
Doin' it Right,11,Random Access Memories,Daft Punk,251293,Fun!,23,25,23,19,1,false,1.9887630428966379,G#,minor,89.10290948275862,"(13, 11213)",23.83777923901007,11.553213781063947,1749.438022486583,785.6080658391317,0.011270822,0.041008666
Jealous - Remix,12,Nick Jonas X2,Nick Jonas,222186,Fun!,23,25,23,19,1,false,6.116675378985886,B,minor,92.28515625,"(13, 9565)",22.174232399428735,11.81036000689282,2823.3775681951815,850.9433498149662,0.03652625,0.0407314
Weekend,13,Need To Know,Priory,241574,Fun!,23,25,23,19,1,false,5.355542365336103,D,major,151.99908088235293,"(13, 13478)",21.798090988122663,11.34897743540056,2030.8103439126567,932.8826126267797,0.024001332,0.078635626
Trumpets,14,Tattoos,Jason Derulo,217306,Fun!,23,25,23,19,1,false,3.9783757338551857,C,major,161.4990234375,"(13, 10220)",23.139199937929437,11.293079787680728,2494.601764612945,1075.936646310065,0.065439664,0.18301095
Cheerleader - Felix Jaehn Remix Radio Edit,15,Me 4 U,OMI,180565,Fun!,23,25,23,19,1,false,3.4204712812960234,E,major,117.45383522727273,"(13, 8148)",24.244254580512646,11.059595296450125,1969.3298898619373,831.6497070683427,0.010087998,0.034679454
679 (feat. Remy Boyz),17,679 (feat. Remy Boyz),Fetty Wap,196184,Fun!,23,25,23,19,1,false,7.00685073697322,F#,minor,95.703125,"(13, 9634)",22.70847946352216,11.77694038696884,2371.490638153726,1068.2919042145845,0.054651376,0.17596897
Trap Queen,18,Fetty Wap,Fetty Wap,222093,Fun!,23,25,23,19,1,false,4.061496055508032,E,minor,99.38401442307692,"(13, 10521)",21.779057995869252,11.669802411097267,3145.66591354127,1298.8816161731108,0.11576293,0.23335268
My Way (feat. Monty),19,Fetty Wap,Fetty Wap,213053,Fun!,23,25,23,19,1,false,4.158197217180883,F#,major,129.19921875,"(13, 9918)",23.02968027387793,11.666815759371435,2621.7972308044455,1097.3729396880642,0.09483576,0.25928032
Just Girly Things - Remix,20,Dessert,Dawin,179506,Fun!,23,25,23,19,1,false,5.623734095040249,E,major,92.28515625,"(13, 7702)",22.69442732183128,11.904694233172744,2976.025597890466,1094.600223358628,0.04279941,0.089152545
Let Me Hold You (Turn Me On),21,Let Me Hold You (Turn Me On),Dante Klein,163841,Fun!,23,25,23,19,1,false,3.4388499499356313,F#,minor,135.99917763157896,"(13, 6991)",22.981103431156555,11.280291405090288,2541.0627850017745,926.7931405386086,0.029527321,0.04818493
Closer,22,Closer,The Chainsmokers,244960,Fun!,23,25,23,19,1,false,4.838151826888968,F,minor,95.703125,"(13, 11276)",22.09361366838648,11.07252362764859,2791.6921258897946,1217.424926409391,0.04294614,0.087978125
That's My Girl,23,7/27,Fifth Harmony,204013,Fun!,23,25,23,19,1,false,5.458804021142087,A#,major,99.38401442307692,"(13, 9649)",21.271193955112945,11.5433999747898,2524.194137012955,919.1187459570955,0.043803234,0.108941324
Cake By The Ocean,24,DNCE,DNCE,219146,Fun!,23,25,23,19,1,false,7.246886843530048,A,major,117.45383522727273,"(13, 11082)",21.306620537488357,11.518976335242549,2981.9491392403665,1035.1223552511176,0.068763666,0.11095594
O Re Piya / Rolling in the Deep (feat. Rohan Kymal),0,The Shrutibox,Shankar Tucker,253018,Fusion,17,9,8,6,1,false,,,,,,,,,,,
The Humma Song,1,OK Jaanu (Original Motion Picture Soundtrack),A.R. Rahman,179657,Fusion,17,9,8,6,1,false,3.519957234497505,F,major,99.38401442307692,"(13, 8418)",22.13088515835385,12.323638744866795,2446.719247093322,1015.9026889358124,0.049929325,0.16582929
Enna Sona,2,OK Jaanu (Original Motion Picture Soundtrack),A.R. Rahman,213632,Fusion,17,9,8,6,1,false,3.626853544586634,A#,major,99.38401442307692,"(13, 9846)",23.286135063840298,11.254494361999694,1739.6313097671612,623.580383329128,0.00882279,0.019028578
Deva Shree Ganesha,3,Agneepath (Original Motion Picture Soundtrack),Ajay Gogavale,356826,Fusion,17,9,8,6,1,false,5.896322241681261,C#,minor,78.30255681818181,"(13, 14275)",21.30508179599564,11.65342215645075,2387.2977054302564,619.1376445616773,0.043936055,0.1180957
"Enna Sona (Remix By DJ NYK) [From ""OK Jaanu""]",4,"Enna Sona (Remix By DJ NYK) [From ""OK Jaanu""]",A.R. Rahman,244800,Fusion,17,9,8,6,1,false,,,,,,,,,,,
"Gerua (From ""Dilwale"")",5,Arijit Singh - Ultimate Love Songs,Arijit Singh,345558,Fusion,17,9,8,6,1,false,,,,,,,,,,,
Muskurane - Romantic,6,Citylights (Original Motion Picture Soundtrack),Jeet Gannguli,334331,Fusion,17,9,8,6,1,false,3.7170249061753666,B,minor,103.359375,"(13, 14655)",24.33960570840859,11.007659501275306,1940.0230648234772,736.1214545195967,0.026756788,0.13346626
Phir Le Aya Dil - Reprise,7,Barfi! (Original Motion Picture Soundtrack),Arijit Singh,305613,Fusion,17,9,8,6,1,false,3.012140771476871,G,major,80.74951171875,"(13, 13014)",23.590693316489407,11.094554469151786,1965.8678147422468,615.6083768090551,0.008592789,0.013867967
Meri Zindagi Mein Aana,8,Meri Zindagi Mein Aana,Yo Yo Honey Singh,212412,Fusion,17,9,8,6,1,false,4.897341888175985,G,major,83.35433467741936,"(13, 13092)",23.62811713589768,11.309244664599012,1800.9613817335435,975.8823895104147,0.01123183,0.02666592
The Real Slim Shady,0,The Marshall Mathers LP,Eminem,284200,HA,42,7,6,6,1,false,6.077529452529452,D#,major,103.359375,"(13, 11544)",23.159167148532386,11.608267759392419,2091.9719981115004,1103.3907892994046,0.018201265,0.08278307
Slim Thick With Yo Cute Ass,1,Slim Thick With Yo Cute Ass,DJ Expo,173144,HA,42,7,6,6,1,false,5.069767441860465,F,major,107.666015625,"(13, 215)",22.460693096185707,11.821032847447169,2182.9924469893017,327.77023977413694,0.013804095,0.012639053
No Type,2,SremmLife,Rae Sremmurd,200080,HA,42,7,6,6,1,false,3.416539230678744,D,minor,123.046875,"(13, 8501)",23.071290640805085,11.324392067065016,2014.265978444663,1171.912129074279,0.008586744,0.020293934
No Flex Zone,3,SremmLife,Rae Sremmurd,231066,HA,42,7,6,6,1,false,5.034499435756892,G#,major,117.45383522727273,"(13, 12406)",22.639071848131017,11.651960453772064,1840.5147463038315,906.7460492803829,0.011507174,0.057595078
Vessel,4,We Rise,Devilskin,199973,HA,42,7,6,6,1,false,3.58307210031348,C#,minor,129.19921875,"(13, 8613)",21.645772300186653,11.792201700425505,2768.525304576558,673.5848740955203,0.031767618,0.030093964
Dirty Vibe,5,Recess,Skrillex,206680,HA,42,7,6,6,1,false,5.772993595857746,F,major,161.4990234375,"(13, 7339)",21.311297076660452,11.611784660102195,3133.735362810182,779.3661443067143,0.05778333,0.057540208
Mama Said,6,Lukas Graham (Blue Album),Lukas Graham,206756,HA,42,7,6,6,1,false,4.649782923299566,G,minor,83.35433467741936,"(13, 8983)",22.59672845215581,11.542806365618642,2437.973941524263,957.5997409340763,0.036264803,0.09838626
Tumhe Apna Banane Ka,0,Best of Bollywood March,Neeti Mohan,310334,Hindi,9,11,6,9,1,false,3.563748922498237,G#,major,161.4990234375,"(13, 12761)",23.63681573700518,10.825507638541042,1656.8828174763235,792.95180948873,0.03657809,0.17031184
Rolling in the Deep,1,21,Adele,228293,Hindi,9,11,6,9,1,false,4.101161520897449,G,minor,103.359375,"(13, 10073)",22.669236109085606,11.470781263342912,2260.294178538053,825.9916693742174,0.045092978,0.16772833
Yeh Fitoor Mera,2,Fitoor (Original Motion Picture Soundtrack),Arijit Singh,283115,Hindi,9,11,6,9,1,false,3.7527141133896262,G,major,172.265625,"(13, 9119)",23.97559745340373,10.720279110946851,2011.6700917731491,685.099338837021,0.009824541,0.013580576
Hymn For The Weekend,3,A Head Full Of Dreams,Coldplay,258826,Hindi,9,11,6,9,1,false,4.082308925708177,C,minor,89.10290948275862,"(13, 11226)",22.756631240415505,11.305316440243482,2567.769098451346,850.7274954495613,0.036606092,0.09612393
Pashmina,4,Fitoor (Original Motion Picture Soundtrack),Amit Trivedi,283219,Hindi,9,11,6,9,1,false,2.6078644888082274,D,minor,80.74951171875,"(13, 8265)",24.561166124775642,10.319489055321577,1526.0700945897715,630.1221465876725,0.005150597,0.02401233
Tere Liye,5,Fitoor (Original Motion Picture Soundtrack),Jubin Nautiyal,270942,Hindi,9,11,6,9,1,false,3.6351188684923263,E,minor,143.5546875,"(13, 13292)",24.723284059893995,10.421498187660472,1757.0346090169137,582.1671778581953,0.0069736443,0.023852719
Rangaa Re (Hindi Version),6,Fitoor (Original Motion Picture Soundtrack),Sunidhi Chauhan,289018,Hindi,9,11,6,9,1,false,3.825150662916834,D,minor,83.35433467741936,"(13, 12445)",23.7468837507691,11.11867619147793,1865.8015255561024,830.4477037402654,0.012551709,0.028781569
Sorry,7,Purpose,Justin Bieber,200786,Hindi,9,11,6,9,1,false,5.8305410912383975,A#,major,135.99917763157896,"(13, 8834)",21.79423159519455,11.330209707218517,2221.8764679505566,926.2083225183057,0.03970355,0.14561662
Rock Tha Party - Radio Edit,8,Introducing...,Bombay Rockers,212653,Hindi,9,11,6,9,1,false,4.735537190082645,C,minor,112.34714673913044,"(13, 8954)",21.790276160819175,10.913607851719007,2625.072564951781,704.9592316486154,0.03187707,0.03560779
Ari Ari (Part 2),9,Introducing...,Bombay Rockers,217506,Hindi,9,11,6,9,1,false,5.5987403928266435,D,major,95.703125,"(13, 9368)",23.467255715985523,12.112470215461595,3110.7832800196034,767.3198169176221,0.03823201,0.03848307
Ari Ari (Part 1),10,Introducing...,Bombay Rockers,92653,Hindi,9,11,6,9,1,false,9.182966080713047,F#,minor,99.38401442307692,"(13, 4039)",21.23692724197366,11.560474532947252,2452.9023726045953,999.6904620581942,0.04500502,0.13945867
