track_name,pos,album_name,artist_name,duration_ms,playlist_name,playlist_pid,playlist_num_tracks,playlist_num_albums,playlist_num_artists,playlist_num_followers,playlist_collaborative,harmony_degree,tonic,mode,tempo,mfcc_shape,spectral_contrast_mean,spectral_contrast_var,spectral_centroid_mean,spectral_centroid_var,spectral_flatness_mean,spectral_flatness_var,progression1,progression2
Vibrate,4,Tesla,Flux Pavilion,233500,Brunch,27,15,15,15,1,False,2.842601787487587,E,minor,151.99908088235293,"(13, 10070)",21.8926444692714,11.542767377715318,2922.42523181399,892.8688031608842,0.040592708,0.059617277,"['I', 'iv', 'bVI', 'I']","['I', 'III', 'bii', 'III', 'I']"
FIYAH,5,FIYAH,will.i.am,240813,Brunch,27,15,15,15,1,False,3.879919805845732,F#,minor,117.45383522727272,"(13, 9477)",21.40837378677197,11.540905049817926,1924.3713283166005,1137.6462610563271,0.030859439,0.11942747,"['i', 'III', 'bVII', 'bVI', 'i', 'III', 'bVII', 'bVI']","['III', 'bVII', 'bVI', 'i', 'III', 'vo', 'v', 'I']"
Applause,6,ARTPOP,Lady Gaga,212333,Brunch,27,15,15,15,1,False,4.7579963135639165,G,minor,143.5546875,"(13, 9223)",22.22862974179537,11.66497560326778,2784.511976743784,823.9505021611502,0.058177218,0.10921733,"['bVI', 'iv', 'bVII', 'i', 'bVII', 'bVI', 'iv', 'bVII']","['bVII', 'bVI', 'iv', 'bVII', 'i']"
Buy U a Drank (Shawty Snappin'),7,Epiphany,T-Pain,227960,Brunch,27,15,15,15,1,False,3.9414255469301342,D#,minor,161.4990234375,"(13, 9919)",23.089526038717004,11.209763971562955,2792.216642610506,1019.017899463742,0.026169382,0.06456511,"['biii', 'i', 'biii', 'bbvi', 'biii', 'biv', 'bVII']","['i', 'biii', 'bbii', 'bbV', 'bbii']"
Dance Like Yo Daddy,8,Thank You,Meghan Trainor,183240,Brunch,27,15,15,15,1,False,5.642422706538267,A,minor,143.5546875,"(13, 7892)",22.070372386905124,10.926142769678282,2916.4809298568453,892.4399851494788,0.050309595,0.06765653,"['i', 'ii', 'i', 'i', 'V', 'ii', 'III', 'i']","['V', 'bVII', 'i', 'i', 'bvii', 'i', 'iio', 'I']"
Drop That - Original Mix,10,Fux Wit It,Caked Up,224571,Brunch,27,15,15,15,1,False,3.82860092927207,F,minor,143.5546875,"(13, 9685)",20.735632489300063,11.950537926637166,2708.3602851612723,1062.4771193245672,0.04788058,0.10423808,"['#i', 'I', '#io', 'I', 'vi', 'bVII', 'iiio5b3', 'I']","['i', 'I', 'vi', 'vio', 'vi', 'iiio5b3', 'i', 'I']"
Vacation,11,Tangled Up,Thomas Rhett,223253,Brunch,27,15,15,15,1,False,4.07321197652442,F#,minor,135.99917763157896,"(13, 10053)",21.34199067110454,12.171845817882083,2598.1529862165426,954.6499246830684,0.05748879,0.14244495,"['IV', 'i', 'IV', 'i']","['i', 'IV', 'i', 'IV']"
Otra Cosa.(2.5),12,Otra Cosa.(2.5),Daddy Yankee,212584,Brunch,27,15,15,15,1,False,5.573587385019711,F,minor,129.19921875,"(13, 9132)",22.215067146005435,11.514407601451964,2241.956737891733,884.1336492668835,0.021971954,0.060812607,"['v', 'i', 'v', 'vio', 'v', '#V', 'v', 'I']","['i', 'ii', 'v', 'i', 'ii', 'i', 'v', 'I']"
Pillowfight,13,Pillowfight,Bassjackers,197836,Brunch,27,15,15,15,1,False,4.265339292970337,G,minor,129.19921875,"(13, 7383)",21.71575088955358,11.449607059094706,2869.6635847256694,772.66128918613,0.054165896,0.115324706,"['iv', 'III', 'IV', 'bVII', 'I']","['III', 'IV', 'bVII', 'I', 'i', 'iv', 'III', 'IV']"
Daddy,14,Dangerously In Love,Beyoncé,297706,Brunch,27,15,15,15,1,False,4.041326173243054,B,major,123.046875,"(13, 12849)",24.4138965418076,10.143839574784776,2380.0815013430733,906.1195392365896,0.019686317,0.058541365,"['I', 'ii', 'iio', 'IV', 'I']","['ii', 'iio', 'I', 'iio', 'bbvii', 'IV', 'iv', 'I']"
Laal Ishq,0,Ram-Leela (Original Motion Picture Soundtrack),Arijit Singh,387239,Currently,12,8,5,3,1,False,3.103911544406135,D#,major,107.666015625,"(13, 16822)",22.892264758738836,11.873363592487026,2755.0289483915294,759.1032813070623,0.032976057,0.0941584,"['bbII', 'bbII', 'bbVI', 'bbII']","['bbII', 'bbII', 'bbVI', 'bbvii', 'bbV', 'bbII', 'bbVI', 'bbII']"
Tango Kelaayo,1,Kaatru Veliyidai (Original Motion Picture Soundtrack),A.R. Rahman,290214,Currently,12,8,5,3,1,False,5.020570012391573,C,minor,123.046875,"(13, 12105)",22.897069477732533,11.241536749502508,1901.9628071288585,642.9909595407336,0.013208577,0.061769616,"['bVII', 'III', 'iv', 'bVII']","['bVI', 'V', 'bVI', 'V', 'ivo', 'V', 'bVI', 'I']"
Saarattu Vandiyila,2,Kaatru Veliyidai (Original Motion Picture Soundtrack),A.R. Rahman,291987,Currently,12,8,5,3,1,False,4.707096171802054,D,minor,95.703125,"(13, 10710)",22.531083848099662,11.413643214442564,2245.6588108294877,781.7918815902066,0.023060504,0.089217156,"['iv', 'i', 'iio', 'bVI', 'iio', 'iv', 'bVI', 'I']","['vio', 'iio', 'i', 'i', 'bVI', 'v', 'i', 'I']"
Naane Varugiraen,3,O Kadhal Kanmani (Original Motion Picture Soundtrack),A.R. Rahman,365450,Currently,12,8,5,3,1,False,3.0700250312891115,F#,minor,99.38401442307692,"(13, 15980)",24.490779037422826,11.318364685893734,1511.346971578616,628.8723843894691,0.008092016,0.06463889,"['iv', 'i', 'bVI', 'v']","['i', 'v', 'i', 'biiio5b3']"
One Thing / Jeena Jeena,4,Yuva,Penn Masala,263046,Currently,12,8,5,3,1,False,,,,,,,,,,,,,
Sooraj Dooba Hain / Sugar,5,Yuva,Penn Masala,233059,Currently,12,8,5,3,1,False,,,,,,,,,,,,,
She Will Be Loved / O Re Piya,6,Panoramic,Penn Masala,298200,Currently,12,8,5,3,1,False,,,,,,,,,,,,,
Photograph / Aayat / Laal Ishq,7,Yuva,Penn Masala,306618,Currently,12,8,5,3,1,False,,,,,,,,,,,,,
Yara Seeli Seeli,0,A Mighty Heart (Music From The Motion Picture),Lata Mangeshkar,302146,Emotions,2,24,13,5,1,False,2.986636810170471,D#,major,172.265625,"(13, 13844)",25.124461495283143,11.331002848767293,2505.088266423932,690.0666090655246,0.014625169,0.021386966,"['bbii', 'v', 'bbii', 'bbvi', 'v', 'bbII', 'bVII', 'v']","['bbII', 'bVII', 'bbII', 'bVII']"
Lag Ja Gale Se Phir,1,"Best Of Lata Mangeshkar, Vol. 4",Lata Mangeshkar,258613,Emotions,2,24,13,5,1,False,3.2765244977088472,C,minor,129.19921875,"(13, 11348)",24.469800052934943,12.144692665677736,2138.695838633601,763.7474552720231,0.01588502,0.0852557,"['III', '#I', 'III', 'bVI']","['III', 'bVI', '#I', 'III', 'bVI']"
"Bahon Mein Chale Aao - From ""Anamika""",2,"Legends: Lata Mangeshkar - The Melody Queen, Vol. 4",Lata Mangeshkar,241666,Emotions,2,24,13,5,1,False,,,,,,,,,,,,,
"Pyar Kiya To Darna Kya - From ""Mughal-E-Azam""",3,Emotions,Lata Mangeshkar,381080,Emotions,2,24,13,5,1,False,,,,,,,,,,,,,
"Dil Deewana - From ""Maine Pyar Kiya""",4,"Legends: Lata Mangeshkar - The Melody Queen, Vol. 5",Lata Mangeshkar,354426,Emotions,2,24,13,5,1,False,,,,,,,,,,,,,
"Chanda Hai Tu Mera Suraj Hai Tu - From ""Aradhana""",5,Emotions,Lata Mangeshkar,242506,Emotions,2,24,13,5,1,False,,,,,,,,,,,,,
"Mere Khwabon Mein - From ""Dilwale Dulhania Le Jayenge""",6,"Legends: Lata Mangeshkar - The Melody Queen, Vol. 5",Lata Mangeshkar,270093,Emotions,2,24,13,5,1,False,,,,,,,,,,,,,
"Sun Sahiba Sun - From ""Ram Teri Ganga Maili""",7,"Legends: Lata Mangeshkar - The Melody Queen, Vol. 5",Lata Mangeshkar,315853,Emotions,2,24,13,5,1,False,,,,,,,,,,,,,
"Bindiya Chamke Gi - From ""Do Raaste""",8,"Legends: Lata Mangeshkar - The Melody Queen, Vol. 3",Lata Mangeshkar,337680,Emotions,2,24,13,5,1,False,,,,,,,,,,,,,
"Aaj Phir Jeene Ki Tamanna Hai - From ""Guide""",9,"Legends: Lata Mangeshkar - The Melody Queen, Vol. 2",Lata Mangeshkar,265293,Emotions,2,24,13,5,1,False,,,,,,,,,,,,,
"Kora Kagaz Tha Yeh Man Mera - From ""Aradhana""",10,"Legends: Lata Mangeshkar - The Melody Queen, Vol. 3",Lata Mangeshkar,340093,Emotions,2,24,13,5,1,False,,,,,,,,,,,,,
"Tujhe Dekha To - From ""Dilwale Dulhania Le Jayenge""",11,The Best of Lata Ever: 1990's - 2000's,Lata Mangeshkar,401200,Emotions,2,24,13,5,1,False,,,,,,,,,,,,,
"Teri Bindiya Re - From ""Abhimaan""",12,"Legends: Mohd. Rafi - The Incomparable, Vol. 5",Mohammed Rafi,272373,Emotions,2,24,13,5,1,False,,,,,,,,,,,,,
Tere Bina Jiya Jaaye Na,13,Bollywood Legend - The Best Of The Emi Years,R. D. Burman,347373,Emotions,2,24,13,5,1,False,2.6950488545857625,A,minor,103.359375,"(13, 12179)",25.84082066102729,12.98308276451815,1709.185405805855,539.3446308968419,0.008779903,0.08480214,"['I', 'bII', 'I', 'bVI', 'III', 'bVII', 'IV', 'bVII']","['bVI', 'bVII', 'v', 'bVI', 'bVII']"
"Jai Jai Shiv Shankar - From ""Aap Ki Kasam""",14,Emotions,Lata Mangeshkar,337133,Emotions,2,24,13,5,1,False,,,,,,,,,,,,,
"Bheegi Bheegi Raaton Mein - From ""Ajnabee""",15,The Best of Lata Ever: 1970's,Lata Mangeshkar,233053,Emotions,2,24,13,5,1,False,,,,,,,,,,,,,
"Ho Gaya Hai Tujhko To Pyar Sajna - From ""Dilwale Dulhania Le Jayenge""",16,The Best of Lata Ever: 1990's - 2000's,Lata Mangeshkar,349826,Emotions,2,24,13,5,1,False,,,,,,,,,,,,,
"Mujhe Teri Mohabbat Ka Sahara - From ""Aap Aye Bahar Ayee""",17,Emotions,Mohammed Rafi,381160,Emotions,2,24,13,5,1,False,,,,,,,,,,,,,
"Kabhi Kabhi Mere Dil Mein - From ""Kabhi Kabhie""",18,"Legends: Lata Mangeshkar - The Melody Queen, Vol. 4",Lata Mangeshkar,309533,Emotions,2,24,13,5,1,False,,,,,,,,,,,,,
"Yeh Kahan Aa Gaye Hum - From ""Silsila""",19,Emotions,Lata Mangeshkar,474906,Emotions,2,24,13,5,1,False,,,,,,,,,,,,,
"Karvaten Badalte Rahe - From ""Aap Ki Kasam""",20,The Best of Lata Ever: 1970's,Kishore Kumar,310813,Emotions,2,24,13,5,1,False,,,,,,,,,,,,,
Ram Teri Ganga Maili,21,Ram Teri Ganga Maili (Original Motion Picture Soundtrack),Suresh Wadkar,355506,Emotions,2,24,13,5,1,False,4.490205041138827,D,minor,161.4990234375,"(13, 15314)",25.272680446941365,14.600308555489544,2152.223250810921,508.89667836164017,0.018560432,0.10460448,"['bII', 'I', 'bII', 'v', 'I']","['I', 'bII', 'v', 'I', 'iv', 'vo', 'I']"
Yaara O Yaara,22,Ram Teri Ganga Maili (Original Motion Picture Soundtrack),Lata Mangeshkar,298666,Emotions,2,24,13,5,1,False,3.9178082191780814,A,minor,172.265625,"(13, 12921)",23.215002676024863,10.976852950782591,3109.282526777879,903.5041323642184,0.04568976,0.1020032,"['V', 'i', 'ii', 'V', 'III', 'V', 'i']","['V', 'III', 'V', 'i', 'ii', 'V']"
"Dikhai Diye Yun - From ""Bazaar""",23,50 Shades of Lata Mangeshkar,Lata Mangeshkar,260106,Emotions,2,24,13,5,1,False,,,,,,,,,,,,,
To Be Alone With You,0,Seven Swans,Sufjan Stevens,168040,Exhale,45,20,17,15,1,False,2.582678251275686,C,minor,143.5546875,"(13, 7251)",23.47191511810104,9.84291452626111,932.4162892529228,477.40337739308376,0.004444188,0.05981517,"['bVI', 'I', 'bVI', 'i', 'IV', 'v', 'bVI', 'I']","['bVI', 'i', 'v', 'iv']"
No Shade in the Shadow of The Cross,1,Carrie & Lowell,Sufjan Stevens,158162,Exhale,45,20,17,15,1,False,2.667441522591893,F#,major,161.4990234375,"(13, 6883)",21.985898806272264,10.769247091155323,1580.3919193235386,720.2186282980214,0.021616643,0.114744276,"['bbiii', 'I', 'ii', 'I']","['V', 'ii', 'bbvii', 'biv', 'IV', 'I']"
All Of Me Wants All Of You,2,Carrie & Lowell,Sufjan Stevens,221044,Exhale,45,20,17,15,1,False,2.8445051481403656,B,minor,143.5546875,"(13, 9518)",24.395323383333224,11.263570925010985,1220.4661592563978,644.2104468884471,0.003906639,0.01681163,"['bVII', 'v', 'i', 'v', 'bVI']","['bVI', 'bVII', 'iv', 'bVII']"
The Dress Looks Nice on You,3,Seven Swans,Sufjan Stevens,152480,Exhale,45,20,17,15,1,False,2.553449583017437,D#,major,129.19921875,"(13, 6595)",24.12668610444634,10.03647973960478,1156.896084568239,808.5584657282103,0.004671631,0.041955702,"['bbII', 'bbiii', 'bbII', 'bbiii', 'bbII']","['bbII', 'bbIII', 'bbvii', 'bbV', 'bbvii', 'bbV', 'bbII']"
Open,4,Woman,Rhye,217053,Exhale,45,20,17,15,1,False,4.200781589231437,C,major,92.28515625,"(13, 11515)",23.94894982559852,10.963087043508176,1574.6434507190802,665.4294868638594,0.019719288,0.114003286,"['IV', 'vi', 'iii', 'IV']","['vi', 'iii', 'IV', 'vi']"
Flightless Bird/American Mouth,5,The Shepherd's Dog,Iron & Wine,242226,Exhale,45,20,17,15,1,False,,,,,,,,,,,,,
Naked As We Came,6,Our Endless Numbered Days,Iron & Wine,152626,Exhale,45,20,17,15,1,False,2.0061637804520105,E,major,86.1328125,"(13, 6814)",26.423606679056743,10.187164638584871,1115.6836541651087,920.0415914247764,0.0022903394,0.014622629,"['IV', 'I', 'ii', 'vi']","['I', 'ii', 'vi', 'I', 'ii', 'vi']"
Pillow Talk,7,Pillow Talk,Wild Child,258200,Exhale,45,20,17,15,1,False,3.116476518970549,A#,major,75.99954044117646,"(13, 11307)",23.41319489063492,10.293262546738658,1380.597189372225,731.9476494555989,0.029839918,0.15445335,"['bbII', 'biv', 'bbII', 'biv', 'bbiii']","['biv', 'bbII', 'biv', 'bbiii', 'bbII', 'bbiii', 'bbII', 'bbVI']"
Moon Woman 2,8,Ash Wednesday,Elvis Perkins,265146,Exhale,45,20,17,15,1,False,3.142656975216744,A,major,135.99917763157896,"(13, 11419)",23.81824078153101,11.13925792270132,2285.2412782854094,906.6012303969004,0.015768196,0.02977904,"['v', 'I', 'IV', 'I']","['I', 'IV', 'I', 'v']"
"No Me, No You, No More",9,If I Was (Deluxe Version),The Staves,166626,Exhale,45,20,17,15,1,False,2.3416469276856624,D,major,112.34714673913044,"(13, 7177)",26.365327754157622,10.145133519468905,1502.81341379514,740.2384046546763,0.002382343,0.018340092,"['I', 'IV', 'V', 'I']","['V', 'I', 'IV', 'vi', 'V', 'I']"
Talk Is Cheap,10,Built On Glass,Chet Faker,218553,Exhale,45,20,17,15,1,False,6.256149279050042,C,minor,69.83741554054055,"(13, 9432)",23.579853833236157,11.358690158066088,1599.1790622476076,914.0823106085768,0.010643812,0.054174054,"['io', 'bVII', '#I', 'IV', 'i', 'iv', 'III', 'IV']","['i', 'i', 'bVII', 'i']"
Tidal Wave,11,Tidal Wave,Snowmine,236801,Exhale,45,20,17,15,1,False,3.5414930240985685,A,minor,143.5546875,"(13, 11038)",23.10656877472028,11.880087630065985,1783.9098444646174,668.8916601598212,0.010045133,0.040514313,"['III', 'v', 'IV', 'ii']","['v', 'IV', 'ii', 'i']"
Sexual Healing - Live,12,Live From Mars,Ben Harper,314333,Exhale,45,20,17,15,1,False,5.339144566743001,A,minor,83.35433467741936,"(13, 13537)",22.796286527222147,11.242915675859845,2247.795736764277,848.6021605454122,0.013630741,0.019503858,"['bVI', 'i', 'bVII', 'i']","['bVII', 'i', 'bVI', 'i', 'bVII']"
Each Coming Night,13,Our Endless Numbered Days,Iron & Wine,207720,Exhale,45,20,17,15,1,False,3.151814449006769,A,major,161.4990234375,"(13, 9011)",24.294896611011847,10.81048745452514,1516.584844871502,796.197821435706,0.014073073,0.09397782,"['I', 'IV', 'I', 'ii']","['I', 'ii', 'v', 'I']"
Saved,14,American Teen,Khalid,206533,Exhale,45,20,17,15,1,False,3.972771727050456,G#,major,161.4990234375,"(13, 8998)",23.68493709303716,11.349998108258768,2024.117413789154,1224.034632932748,0.024743328,0.0734147,"['bivo5b3', 'bbvi', 'IV', 'bVII', 'bbiii', 'bbvii']","['bVII', 'bbIII', 'bbiii', 'bbII']"
Latika's Theme,15,Slumdog Millionaire - Music From The Motion Picture,A.R. Rahman,189373,Exhale,45,20,17,15,1,False,5.450923832540735,C,major,95.703125,"(13, 12827)",20.52081209436793,10.17677076697905,792.378085065928,754.5362618261988,0.36700723,0.4806064,"['I', 'vi', 'IV', 'I']","['V', 'I', 'vi', 'IV']"
No One's Gonna Love You - Live from Spotify Sweden,16,Spotify Sessions,Band of Horses,239080,Exhale,45,20,17,15,1,False,2.371683093252464,F,minor,135.99917763157896,"(13, 10552)",26.237927369216628,10.756359526841235,1357.1318701065015,813.0793136348417,0.040685423,0.18332215,"['i', '#V', 'i', 'i']","['#V', 'III', 'i', '#V']"
Kiss Me,17,+,Ed Sheeran,280853,Exhale,45,20,17,15,1,False,3.2637371800216792,D,major,151.99908088235293,"(13, 11993)",22.126832778184355,11.123989676245634,1377.6369205778503,933.1130120451394,0.0077470075,0.04123532,"['V', 'IV', 'I', 'vi']","['vi', 'V', 'IV', 'I']"
Cherry Wine - Live,18,Hozier,Hozier,240147,Exhale,45,20,17,15,1,False,2.2064166988790106,C#,major,129.19921875,"(13, 10348)",25.02227746509531,11.275978175889811,1095.9767024199375,755.8294891091745,0.0033720369,0.015788173,"['I', 'bbvii', 'IV', 'I']","['bbvii', 'IV', 'I', 'IV', 'bbvii', 'IV']"
Home Again,19,Home Again,Michael Kiwanuka,209919,Exhale,45,20,17,15,1,False,2.614716781365802,G,major,86.1328125,"(13, 9445)",24.745223372771708,11.40858647003327,1462.7012178711925,655.9683364648357,0.04609042,0.20001493,"['V', 'I', 'III', 'vi']","['ii', 'V', 'vi', 'V', 'vi', 'V', 'I']"
Last Friday Night (T.G.I.F.),0,Teenage Dream,Katy Perry,230527,Fun,44,12,11,10,1,False,4.371978127398312,C#,major,129.19921875,"(13, 20848)",22.40634325410929,12.267764150690232,2428.3054589767976,937.3546751344156,0.026093466,0.04179294,"['bVII', 'bbvi', 'bbiii', 'I']","['bbiii', 'I', 'bVII', 'bbvi', 'bbiii']"
Friday (Glee Cast Version),1,"Glee: The Music, The Complete Season Two",Glee Cast,212186,Fun,44,12,11,10,1,False,5.936645147171463,C,major,117.45383522727272,"(13, 9139)",21.333926311335976,11.61064363058244,3198.726640569057,864.8534294037066,0.06546402,0.07736896,"['IV', 'iii', 'I', 'IV', 'V', 'I']","['V', 'I', 'vi', 'IV', 'V', 'I']"
Marry You,2,Doo-Wops & Hooligans,Bruno Mars,230120,Fun,44,12,11,10,1,False,3.1139356814701378,F,major,143.5546875,"(13, 9795)",22.590596355676052,11.752383040715785,1694.277640891001,696.8570352237947,0.007225977,0.011500913,"['vi', 'ii', 'IV', 'vi', 'ii', 'IV']","['IV', 'vi', 'ii', 'IV', 'vi']"
Cheers (Drink To That),3,Loud,Rihanna,261746,Fun,44,12,11,10,1,False,5.15505284015852,A,major,161.4990234375,"(13, 12112)",21.18133584490136,11.682821484141698,2558.3332831677026,701.0081225614495,0.06363819,0.16055007,"['I', 'V', 'IV', 'I', 'V', 'IV', 'I', 'V']","['V', 'IV', 'I', 'V', 'I', 'V', 'IV', 'I']"
Hot N Cold,4,One Of The Boys,Katy Perry,220226,Fun,44,12,11,10,1,False,5.434568711052804,A,minor,129.19921875,"(13, 12196)",20.94161468228248,11.57790183073094,2774.191645316771,990.0488350201732,0.039656088,0.04105302,"['bVII', 'IV', 'i', 'i', 'bVII', 'IV', 'i']","['i', 'bVII', 'IV', 'i', 'i']"
Single Ladies (Put a Ring on It),5,I AM...SASHA FIERCE - Platinum Edition,Beyoncé,192586,Fun,44,12,11,10,1,False,6.379490150637312,C#,minor,95.703125,"(13, 8630)",21.67925060137341,11.19810188180003,2957.0587321430776,743.6419110665897,0.05521468,0.09358922,"['bVII', 'bVI', 'bVII', 'bI', 'bVII', 'bVI']","['bI+5#3', 'bVII', 'bVI', 'bVII', 'bI']"
Promiscuous,6,Loose,Nelly Furtado,242293,Fun,44,12,11,10,1,False,6.837049086211846,F,minor,112.34714673913044,"(13, 10451)",20.99577944156153,11.595072350310662,2419.559791850196,1040.9995911954577,0.034026146,0.068757154,"['iv', '#I', 'bvii', 'iv', '#I']","['bvii', 'iv', '#I', 'bvii', 'iv']"
The Lazy Song,7,Doo-Wops & Hooligans,Bruno Mars,190213,Fun,44,12,11,10,1,False,5.137058205995568,G#,minor,172.265625,"(13, 8573)",22.69822313847256,11.770041301373007,2354.7964403109663,919.1083312784084,0.031407874,0.10360358,"['bVI', 'III', 'bVII', 'iv']","['bbVI', 'bVI', 'III', 'bVII', 'bVI', 'iv', 'III', 'bVII']"
I'm Yours,8,We Sing. We Dance. We Steal Things.,Jason Mraz,242186,Fun,44,12,11,10,1,False,3.338986599664992,B,major,151.99908088235293,"(13, 9552)",23.137563309675546,11.538742389942868,1924.6600728826809,1019.923528391425,0.021913897,0.09791624,"['I', 'V', 'bbvii', 'IV']","['bbvii', 'IV', 'I', 'V', 'bbvii']"
Baby,9,My Worlds,Justin Bieber,213973,Fun,44,12,11,10,1,False,6.494912020351919,D#,major,129.19921875,"(13, 9434)",22.51601039747219,11.086378369395527,2329.130959678893,803.6580053241307,0.04328998,0.15241015,"['bbII', 'bbvii', 'bbiii', 'biv', 'bbII', 'bbvii', 'bbiii', 'bbII']","['bbII', 'bbvii', 'bbiii', 'bbII', 'biv', 'bbII']"
Ninja Rap,10,The Best Of Vanilla Ice,Vanilla Ice,226840,Fun,44,12,11,10,1,False,4.856447688564477,C#,major,117.45383522727272,"(13, 11508)",20.33180204333788,11.768311546367675,2857.800807777622,1018.2618670422864,0.052969225,0.10416188,"['bII', 'bI', 'bVII', 'bI', 'bVII', 'bbVII', 'bII', 'I']","['bVII', 'bbVII', 'bII', 'I', 'bbIII', 'bII', 'I']"
Good Time,11,The Midsummer Station,Owl City,205933,Fun,44,12,11,10,1,False,7.699485343477288,D#,major,129.19921875,"(13, 8938)",22.1636881702322,11.098156167809853,2608.30488703393,903.9650080539096,0.061927576,0.16398327,"['bbII', 'bbVI', 'bbvii', 'bbiii', 'bbII', 'bbVI', 'bbvii']","['bbiii', 'bbII', 'bbVI', 'bbvii', 'bbiii']"
"Me, Myself & I",0,When It's Dark Out,G-Eazy,251466,Fun!,23,25,23,19,1,False,3.428942461374534,C,minor,112.34714673913044,"(13, 15016)",22.443682087120155,11.228638222552853,2195.686824268571,891.7582633727901,0.023931362,0.09294632,"['i', 'bVI', 'bVII', 'iv', 'i', 'bVI', 'bVII', 'iv']","['i', 'bVI', 'bVII', 'III', 'iv', 'v', 'i', 'bVI']"
Work,1,ANTI,Rihanna,219320,Fun!,23,25,23,19,1,False,3.20751725901304,C#,minor,184.5703125,"(13, 19555)",23.284926623960043,11.1986445984987,1972.125203049612,1156.3384753771231,0.048859473,0.1932658,"['I', 'biii', 'III', 'ii']","['ii', 'I', 'biii', 'III']"
Work from Home,2,7/27,Fifth Harmony,214480,Fun!,23,25,23,19,1,False,3.365143038108308,G#,major,103.359375,"(13, 9473)",22.301526997821146,11.503775117777511,2342.268569959992,1020.3858358841286,0.03675746,0.12192977,"['bbvii', 'IV', 'bbII', 'bbvii', 'IV', 'bbII']","['bbII', 'bbvii', 'IV', 'bbII', 'bbvii']"
Never Forget You,3,So Good,Zara Larsson,213427,Fun!,23,25,23,19,1,False,3.8023144605967865,G,major,143.5546875,"(13, 10456)",21.859849452750318,10.9381746482425,2525.998923738933,976.483826081457,0.03487615,0.105890036,"['II', 'iii', 'vi', 'vi', 'iii', 'vi']","['iii', 'vi', 'I', 'vi', 'iii', '#ivo5b3', 'vi', 'I']"
PILLOWTALK,4,Mind Of Mine (Deluxe Edition),ZAYN,202746,Fun!,23,25,23,19,1,False,3.530231512699483,B,major,123.046875,"(13, 8898)",22.72220591184805,11.159171395540172,2203.310813071856,1020.4250194524918,0.034561977,0.120474316,"['I', 'IV', 'V', 'IV', 'V', 'I', 'ii', 'iii']","['V', 'I', 'ii', 'iii', 'IV', 'iii', 'I']"
Roses,5,The Chainsmokers- Japan Special Edition,The Chainsmokers,225800,Fun!,23,25,23,19,1,False,6.070350241545894,E,major,99.38401442307692,"(13, 9936)",22.418336083063075,11.687515370789216,2336.8757839139635,945.2671717123666,0.050438456,0.14935581,"['I', 'IV', 'I', 'IV', 'I']","['IV', 'I', 'IV', 'I', 'IV']"
Tum Tak,6,Raanjhanaa (Original Motion Picture Soundtrack),A.R. Rahman,304466,Fun!,23,25,23,19,1,False,3.846183264494417,D,major,117.45383522727272,"(13, 13074)",24.384816661912808,11.742583822885706,1799.1946218650364,680.8968259906868,0.007909769,0.022707932,"['V', 'I', 'IV', 'I']","['I', 'IV', 'I', 'iii', 'vi']"
